source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
Neural,Neural,CSNK1A1,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,IKBKE,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,ITK,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,KAT2B,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,PRKAA1,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,PRKACA,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,PRKCA,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,SGK1,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,STK11,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,ULK1,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,ULK2,IRF1,Receptor,Transcription Factor,2.586163282394409
Neural,Neural,CDK1,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,DAPK1,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAP2K1,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAP2K2,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAPK1,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAPK11,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAPK12,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAPK14,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAPK8,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,MAPK9,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,PAK1,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,PAK2,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,PRKACA,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,PRKCB,GFI1B,Receptor,Transcription Factor,1.6920459270477295
Neural,Neural,CDK1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,CDK2,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,CHUK,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,CSNK1A1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,CSNK2A2,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,FGR,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,GNAS,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,GSK3A,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,GSK3B,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,HIPK2,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,IRAK1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,KAT2B,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,LRP5,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,LRP6,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,LYN,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,MAP3K4,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,MAP3K7,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,MAPK1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,MAPK14,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,MAPKAPK2,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,PLK1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,PRKAA1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,PRKCI,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,PRNP,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,PTK2,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,RPS6KB1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,SGK1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,SRC,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,TGFBR1,NR5A1,Receptor,Transcription Factor,2.229515790939331
Neural,Neural,CSNK2A2,EGR2,Receptor,Transcription Factor,1.2480214834213257
Neural,Neural,BIRC2,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,BIRC3,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,CDK1,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,CDK2,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,CHUK,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,FGR,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,GSK3B,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,HIPK2,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,IRAK1,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,MAP3K1,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,MAPK11,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,MAPK14,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,MAPK8,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,MAPKAPK2,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,NLRC4,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,PLK1,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,PRKAA1,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,PRKCA,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,PTK2,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,SRC,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,XIAP,SOX6,Receptor,Transcription Factor,1.2342593669891357
Neural,Neural,ABL1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,ATM,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,AURKA,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,BTK,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CAMK2A,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CAMK2B,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CAMK2D,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CAMK2G,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CAMKK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CASP3,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CDK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CDK2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CDK4,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CDK5,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CSNK1A1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CSNK1G2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CSNK2A2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,CSNK2B,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,DAPK3,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,EGFR,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,EIF2AK2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,FGR,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,GSK3A,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,GSK3B,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,HSP90AA1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,HSP90AB1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,IKBKE,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,ILK,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,INSR,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,ITGB1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,LMTK2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,LYN,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAP2K1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAPK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAPK10,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAPK14,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAPK3,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAPK8,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAPK9,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MAPKAPK2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,MTOR,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PAK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PDK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PDPK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PIK3CA+PIK3R1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PIK3CA,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PIK3R1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PKD1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PKN2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PLK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKACA,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKACB,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKCA,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKCB,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKCD,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKCE,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKCZ,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRKD1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PRNP,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PTEN,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PTK2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PTPN1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,PTPRF,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,RAF1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,RET,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,ROCK2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,RPS6KA3,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,RPS6KB1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,SENP1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,SGK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,SIRT1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,SRC,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,SYK,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,TBK1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,TGFBR1,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,TGFBR2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,TNK2,IKZF1,Receptor,Transcription Factor,0.8427400588989258
Neural,Neural,ABL1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,AKT2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,AKT3,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,ATM,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,BMPR1B,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CASP3,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CDK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CDK2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CDK4,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CDK5,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CDK6,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CHEK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CHEK2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CHUK,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,CSNK1A1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,DAPK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,DAPK3,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,DYRK1A,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,EGFR,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,GSK3A,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,GSK3B,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,HDAC3,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,HDAC4,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,HIPK2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,JAK2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,LATS2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,LYN,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAP3K5,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK10,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK11,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK12,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK14,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK3,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK8,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPK9,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MAPKAPK2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MDM2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PIM1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PLCG1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PLCG2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PLK3,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PRKAA1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PRKACA,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PRKACB,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PRKCA,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PRKCB,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,PRKCD,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,RACK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,RAF1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,ROCK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,RPS6KA1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,RPS6KA2,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,RPS6KA3,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,RPS6KB1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,SGK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,SRC,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,STK38,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,UHMK1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,YES1,E2F5,Receptor,Transcription Factor,1.5540897846221924
Neural,Neural,MITF,IL16,Transcription_Factor,Ligand,0.6042488813400269
Neural,Neural,ABL1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,ACVR1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,AKT2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,AKT3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,ALK,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,ATM,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,AURKA,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,BCL2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,BCL2L1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,BCR,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,BIRC2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,BIRC3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,BMPR1B,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CAMK2A,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CAMK2B,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CAMK2D,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CAMK2G,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CAMKK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CAPN1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CASP3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CDK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CDK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CDK4,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CDK5,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CHEK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CHEK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CHUK,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CSF1R,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CSK,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CSNK1A1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CSNK2A2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CSNK2B,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,CTLA4,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,DAPK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,DAPK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,DAPK3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,EGFR,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,EIF2AK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,EPHA2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,EPHB1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,EPHB2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,ERBB2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,FER,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,FES,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,FGR,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,FLT3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,GNAI1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,GP1BA+GP1BB+GP5+GP9,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,GSK3A,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,GSK3B,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,GZMB,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,HCK,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,HIPK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,HSP90AA1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,HSP90AB1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,IGF1R,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,IKBKB,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,IKBKE,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,IL1R1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,ILK,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,INPP5D,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,INSR,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,IRAK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,IRAK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,IRAK3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,ITGB1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,JAK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,JAK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,JAK3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,LAT,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,LCK,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,LMTK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,LTK,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,LYN,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP2K1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP2K4,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP2K5,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP2K6,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP2K7,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K11,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K13,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K14,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K4,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K5,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K7,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAP3K8,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPK10,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPK14,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPK3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPK8,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPK9,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPKAPK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAPKAPK3,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MAS1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MCL1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MET,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,MTOR,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,NLRC4,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,NTRK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,NTRK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PAK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PAK2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PDGFRB,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PDK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PDPK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PIK3CA+PIK3R1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PIK3CA,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PIK3CG,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PIK3R1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PIM1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PIP5K1C,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PKD1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PKN2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PLD1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PLK1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKAA1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKAA2,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKAB1,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKACA,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKACB,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKACG,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKCA,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKCB,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKCD,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKCE,MITF,Receptor,Transcription Factor,0.6042488813400269
Neural,Neural,PRKCI,MITF,Receptor,Transcription Factor,0.6042488813400269
