"","Megakaryocyte","Fibroblast","MSC","Myeloid","Neural"
"C1orf43",0,0.822312852877618,0.576568265682657,0,0
"UBAP2L",1.61002350896116,0.295438455401223,1.36962133452189,0,0
"HAX1",0,1.32696333970576,1.65031053675827,0,0
"ATP8B2",0,0.156504319519219,0,0,0
"UBE2Q1",2.95936026351173,0,0,1.32943741860865,0
"ADAR",0,2.37116293832013,0.789141414141414,1.33084908171413,5.85401672849561
"PMVK",0,0.115083627435937,0.670600858369099,2.46955327728165,0
"PBXIP1",0,0.576355535903553,0,0.899442345745638,0
"PYGO2",0,0.920855586269379,0,0,0
"SHC1",0,3.10398701154393,0.591856060606061,0,0
"CKS1B",0,0.835238242729471,1.34606141275211,0,0.600492403771092
"ADAM15",0,0.356115363526207,1.57334810250199,0,0
"EFNA1",0,2.0047733108608,0,0,0
"SLC50A1",0,0.519964353599073,0,0,0
"DPM3",1.83351668500183,2.36088697544919,0.316295546558705,2.09520492071715,1.15767538782126
"KRTCAP2",0,2.66659081377236,0.272212543554007,1.29237367570972,0.600492403771092
"MTX1",3.36769453223046,0.408658929585012,1.86114576716614,0,0
"FAM189B",0,0.29322073657049,0.44138418079096,0.561293219577907,0
"SCAMP3",0,0.245486377517282,0,0,0
"CLK2",0,0.366897755244024,0,0,0
"FDPS",0,0.260437148498986,1.19317610920522,3.89982790905871,0
"RUSC1",0,0.0511226534702057,0,0,0
"ASH1L",0,1.54471068813306,0,0.879968646617296,0
"YY1AP1",0,0.511525175509658,0,1.31302521008403,1.16181713012529
"DAP3",0,0.689339303732429,0,0,0
"GON4L",0,2.13547400804679,0.835751678616137,1.72216259022896,4.20168067226891
"RIT1",0,0.607369755377897,0,0,0
"KIAA0907",0,0.209314495028781,0,0,0
"ARHGEF2",0,1.23072695722619,0,0.315238635647185,0.561324726354196
"SSR2",0,3.28011307576067,4.84237731976286,6.27674896635557,0.561324726354196
"LAMTOR2",3.63135069412157,1.37538763731723,2.72090831696091,3.67315286333028,0
"LMNA",3.63369670300363,4.22022429662221,3.44358105615961,1.36798905608755,0
"SEMA4A",0,0.861651774648552,0,0,0
"PMF1",0,0.0511226534702057,0,1.56030581994071,0.600492403771092
"BGLAP",0,18.6096891499129,1.65193961197739,0,0
"SMG5",1.83351668500183,0,0.415558510638298,0,0
"CCT3",0,2.24124898479824,0,0.282533762784653,0
"MEF2D",0,0.686690164145343,0.415558510638298,0,0
"APOA1BP",4.46785980533101,0.66956720843109,0.591856060606061,0,0
"GPATCH4",0,1.26070392078967,1.30824440417464,3.16077982296285,0
"ISG20L2",0,0,0.44138418079096,0,0
"MRPL24",0,0.147778155433064,0,0,0
"HDGF",0,0.86475268073331,1.35122542167552,0.574448529411765,0.600492403771092
"PRCC",0,0.224500573723688,0,0,0
"SH2D2A",0,0,0,0,0
"FCRL5",0,0,0,0,0
"FCRL2",0,0,0,0,0
"SPTA1",0,0,0,0,0
"MNDA",0,0,0,0,4.24314283613968
"PYHIN1",0,0,0,0.372300819061802,0
"IFI16",0,2.67757539601607,0,1.89214230129204,0.600492403771092
"ACKR1",0,0,0,0,0
"DUSP23",0,0.0383612091453123,1.60633547429266,0.880591757661148,0
"TAGLN2",0,0.490361799866282,3.35317055582154,9.8073036665161,3.84024577572965
"PEA15",0,0.418628990057562,1.71995680791215,0,0
"DCAF8",0,0.755973138743746,0,0,0
"COPA",0,0.456274920848976,0,0.574448529411765,0
"NCSTN",0,0.411419872660632,0,0,0
"CD84",0,0,0,0,0
"SLAMF1",0,0,0,0,0
"CD48",0,0,0,3.42389638205064,0
"SLAMF7",0,0.17964932451854,0.632591093117409,0.769941484447182,0
"TSTD1",0,0,0.627510040160642,1.64433264579862,2.76854928017719
"USF1",0,0,0,0,0
"ARHGAP30",0,0,0,1.19520728226448,0
"PFDN2",17.9699643617897,1.28276828421192,1.8264472661275,1.42775556824672,0.600492403771092
"UFC1",0,0.48777852406476,1.14052614052614,1.1015642211941,0.600492403771092
"PPOX",2.40740254396792,0,0,0,0
"B4GALT3",0,0.222519565006636,0.576568265682657,0,0
"NDUFS2",3.1314759382915,0.495609987705583,0,1.40008124114236,0
"FCER1G",0,0,0,11.2590116302633,2.76854928017719
"SDHC",0,1.72638156198166,0.6103515625,2.2316171306035,0
"FCGR3A",0,0,0,0,0
"FCRLA",0,0,0,0,0
"DUSP12",0,0.624715173931116,0,0,0
"ATF6",0,0.43903375424502,0,0.315238635647185,0
"OLFML2B",0,1.32758280929274,0,0,0
"UHMK1",0,0.544767245505266,0,0.597434883832644,0
"UAP1",0,0,0.375600961538462,0.315238635647185,0.600492403771092
"DDR2",0,1.62313871639098,0.754830917874396,0,0
"RGS4",0,0,0,0,0
"NUF2",0,0,0,0,0
"PBX1",0,0.736657215062531,0,0,0
"MGST3",6.36549137718681,3.22345028090327,0.998494283380972,3.11989165775092,0
"ALDH9A1",0,0.72289312319795,1.22077691470713,0,0
"TMCO1",0,1.15242347048731,0.777363184079602,0.687539454708987,0
"UCK2",0,0.52734272003375,0,0,0
"POU2F1",0,1.44216643421842,0,0,0
"CD247",0,0,0,0.629802242095982,0
"CREG1",0,0.141545234132711,0.740521327014218,0,0
"RCSD1",0,0.147778155433064,0.415558510638298,1.59270599357974,13.5336192365594
"MPZL1",0,1.61756073587934,1.16842432628872,0.780152909970354,0
"MPC2",8.79186573034739,1.07124823755399,1.17988823008246,2.71108137342286,0
"DCAF6",0,0.18028412778539,0,0,0
"TIPRL",0,0.392268128273705,1.24258893280632,0.314901121047991,0.561324726354196
"SFT2D2",0,0.210393435724805,0,0,0
"XCL2",0,0,0,0,0
"ATP1B1",0,0,0,0,0
"NME7",0,0.141545234132711,0,0,0
"BLZF1",0,0.256062274345121,0,0,0
"SELL",0,0,0,1.31302521008403,0
"KIFAP3",0.934055669717916,0.623018793780469,0.369385342789598,0,0
"PRRX1",0,0.353268225332861,1.90217835453167,0,0
"FMO3",0,1.36141829660164,0,0,0
"FMO2",0,3.45980098631368,0,0,0
"PRRC2C",4.82346062852043,1.90362276143595,3.57804048334385,1.09505403101834,8.40336134453781
"VAMP4",0,0.132952203682776,0,0,0
"PIGC",0,0.597664539400392,0,0,0
"SUCO",0,0.511525175509658,0.44138418079096,0.314901121047991,0.561324726354196
"PRDX6",3.98590583696051,4.10617584396295,3.07405843537638,2.49663772044836,0
"KLHL20",0,0.424286138571853,0,0,0
"RC3H1",0,0,1.0270434614284,0.993640699523052,0
"RABGAP1L",0,0,0,0.314901121047991,0
"CACYBP",1.06462259129139,0.137243868630169,1.29722093272523,0.856982292196417,1.80147721131328
"MRPS14",0,0.925570633512477,0.691371681415929,0.977135040062537,0
"KIAA0040",0,0.436752614475064,0.617588932806324,0.597772398431838,0
"RALGPS2",0,0.992315399912779,0.848780809236664,0,0.561324726354196
"TOR3A",0,0.0511226534702057,0,0,0
"TOR1AIP2",0,0.194363724047076,0,0,0
"TOR1AIP1",0,1.72874499917432,0,0,4.20168067226891
"CEP350",1.37513751375138,0.303176122900678,0.697544642857143,0,0
"QSOX1",0,0,1.2040783058433,0,0
"ACBD6",0.934055669717916,0.364560471487117,0,0,0
"XPR1",0,0,0,0,0
"IER5",0,0.18028412778539,0,0,2.76854928017719
"GLUL",6.00287318540975,1.98639894344452,0.591856060606061,1.33123470402509,0
"NPL",0,0,0.733568075117371,0.993640699523052,0
"DHX9",0,0.597581282051399,0.318228105906314,0,0
"LAMC1",0.891981090000892,1.19357988833498,1.85717606545937,0,0
"SMG7",0,0.306889673162498,0,0,0
"ARPC5",0,1.26239446019275,1.33709574854651,1.9842720004551,0
"TSEN15",0,0,0,1.40726146918097,0
"C1orf21",2.02588376595254,0.235732227185023,0,0,0
"EDEM3",1.83351668500183,0,0,0,0
"RNF2",0,0,0,0,0
"IVNS1ABP",0,1.14686384734091,1.17021573887771,0,0
"TPR",1.941370607649,2.26711113955081,0,1.87657738580817,4.7630053986231
"RGS1",0,0,0,1.377587793803,0
"RGS2",0,0,0.44138418079096,1.19075970469159,0
"UCHL5",1.83351668500183,0.0511226534702057,0.494462025316456,0,0.600492403771092
"TROVE2",0,1.04370386134778,0,0,0
"GLRX2",1.83351668500183,0,0,0,0
"CDC73",0.738879858135067,0.95305426905679,0.512295081967213,0,0
"CFH",0,3.10494760448198,0.533276450511945,0,0
"ASPM",0,0,1.33716581725835,0,0
"DENND1B",0,0.515740301577126,0,0.548726953467954,0
"C1orf53",0,0,0,0,0
"PTPRC",0,0,0,1.21434346679363,2.76854928017719
"ZNF281",0,0.623095174824648,0.789141414141414,0,0
"TMEM9",0,0.435541580196536,0,0,0
"PHLDA3",0,0.0767224182906245,1.81585342974274,0,0
"CSRP1",0,0.781349530097973,3.97261814525136,0.698616738857063,0
"RP11-134G8.5",0,0,0,0,0
"NAV1",0,0.0383612091453123,2.52672368664935,0,0
"SHISA4",0,0,1.24667553191489,0,0
"TIMM17A",0,0.18028412778539,1.0585187057634,0,0
"RNPEP",0,0.29322073657049,0,0,0
"ARL8A",3.17072712501037,0,0,0,0
"PTPN7",0,0,0,0.687201940109793,1.68397417906259
"UBE2T",0,0,0,1.991333823024,0
"KDM5B",2.15238915195867,1.42466229422751,0,0,0.561324726354196
"KLHL12",0,0.0986855090198555,0,0,0
"ADIPOR1",6.53233110216673,0.247675704174093,1.64302302924206,0.574448529411765,0.561324726354196
"CYB5R1",0,0.683156367400499,0,0,0
"TMEM183A",0,0.108438699603114,0,1.40726146918097,0
"BTG2",0,2.73465724991428,0,0,0.561324726354196
"ATP2B4",0,0.0422354372212461,1.37487060041408,0,0
"ZC3H11A",0,0.554060011765355,0,0,0
"ZBED6",0,0.156504319519219,0,0,0
"SNRPE",1.26935770500127,1.40854549983811,6.17664173296602,4.95138528467176,0.600492403771092
"PPP1R15B",0,0.147778155433064,0,0,0
"MDM4",0,1.53369754143041,0.927853592605511,0,0
"RBBP5",0,0.188366522100375,0,0,0
"DSTYK",0,0,0,0,0
"TMCC2",0,0,0,0,0
"ELK4",0,0.251022918392449,0,0,0
"NUCKS1",1.25328988595062,1.87772916713256,3.49151257780975,0.565067525569306,8.24181627781349
"RAB29",0,0,0,0,0
"SLC41A1",0,0.473372870340719,0,0,0
"RASSF5",0,0,0,0,0
"EIF2D",0,0,0,0,0
"MAPKAPK2",0,0,0,0,0
"FCMR",0,0,0,0,0
"YOD1",0,0,0,0,0
"CD55",0,0,0,0,0
"CR1L",0,0,0,0,0
"CD46",0,0.682591830405086,0,0.574448529411765,0.561324726354196
"G0S2",0,0.996338930704017,0.777363184079602,0,0
"TRAF3IP3",0,0,0,3.41372662746003,0
"RCOR3",0,0.0383612091453123,0,0,0
"TRAF5",0,0,0,0,0
"LINC00467",0,1.77797824380801,0,0,0
"LPGAT1",0,0,0,0,0
"PPP2R5A",1.37513751375138,0.837790967285568,0,0,0
"NENF",0,2.30050625195183,2.01553904286995,1.991333823024,0
"ATF3",0,2.80502609219358,0,0,0
"NSL1",0,0.147778155433064,0,1.96212901850064,0
"SMYD2",0,0,0,0,0
"PTPN14",0,0.463393992681717,0.754830917874396,0,0
"CENPF",0,0,1.05672016907523,0,0
"GPATCH2",0,0.682547266398198,0.369385342789598,0,0
"RRP15",0,0.642735098697279,0.576568265682657,0,0
"LYPLAL1",0,2.03616335878461,0.607976653696498,0,0
"EPRS",2.67837241240464,0,0.733568075117371,0,0
"IARS2",0,0.210393435724805,0.44138418079096,0,0
"DUSP10",0,0.0956782150272204,0,0,0
"MIA3",0,0,0,0,0.561324726354196
"AIDA",3.05586114166972,2.11048541578098,1.77828124256696,0,0
"BROX",0,0.351740489372341,0.272212543554007,0,0.600492403771092
"CAPN2",0,0.218645336930702,3.08634889624026,1.01419878296146,0
"DEGS1",0,1.48159922513974,0.353506787330317,0,0.600492403771092
"CNIH4",1.25328988595062,1.95503272415292,1.741795983262,0,3.32987400653138
"WDR26",0,0.595832738689882,0,0,0
"LBR",0,0.963438189753166,0,1.34916351861846,0.561324726354196
"ENAH",0,1.7322262159987,2.03105193128225,0,0
"SRP9",0,1.19266624611244,0.978613486348635,0.876194340625898,0.600492403771092
"EPHX1",0,5.6092774049071,1.12032550085995,0,0.600492403771092
"TMEM63A",0,0.0986855090198555,0.751201923076923,0,0
"PYCR2",0,0.6338169874351,0.318228105906314,0,0
"SDE2",0,0,0.740521327014218,0,0
"H3F3A",9.74849517242326,7.73291030001571,8.37320788714825,25.805165617769,6.33233602538684
"ACBD3",1.06462259129139,0,0,0,0
"PARP1",0,0.536146029415658,0,4.14004040836943,0
"PSEN2",2.9170659001384,0.0993097969114653,0,0,0
"CDC42BPA",2.23061887966242,0.383125353754339,2.21610742735326,0,0
"SNAP47",0,0.306889673162498,0,0,0
"ARF1",5.98112957067309,2.09353866169177,2.38235510691924,4.12046319113333,0
"C1orf35",0,0.467900317598678,0.318228105906314,0,0
"MRPL55",0,0.908411641285566,2.49480218266009,0,0.561324726354196
"GUK1",3.32413929517258,4.13077351122654,29.0127919891091,5.05935725342514,0.600492403771092
"IBA57",0,0,0,0,0
"TRIM11",0,0.34525088230781,0,0.94876660341556,0
"HIST3H2A",36.4065354681487,0,1.68010752688172,0,0
"RNF187",0,0.140920946241102,0,0.282533762784653,0.561324726354196
"RAB4A",0,0.918157262742695,0.809585492227979,2.81667736593834,0
"ABCB10",0,0,0,0,0
"GALNT2",0,0.659030258317259,2.52368448899779,0,0
"ARV1",0,0.089483862615518,0,0,0.561324726354196
"C1orf131",0,0.455195980152951,0,0,0.600492403771092
"SPRTN",0,0.60743212252887,0.318228105906314,0,0
"EGLN1",0,0.0422354372212461,0,0,0
"TSNAX",0,0.43191761334027,0.369385342789598,2.81187635609554,0.600492403771092
"LINC00582",0,0,0,0,0
"NTPCR",0,0.4576936320608,0,0.314901121047991,0
"RP5-827C21.4",0,0,0,0,0
"COA6",0,0.387154130695755,0,1.34916351861846,0
"TARBP1",0,1.02071219149629,0,0,0.561324726354196
"IRF2BP2",0,1.49624234994104,0.828141606533535,0,4.76944162738101
"TOMM20",0,1.39711736183415,0.466417910447761,1.71028933103137,0
"ARID4B",1.9040365575019,1.94318872923361,0,0,0
"GGPS1",0,0.137046718165168,0,0,0
"B3GALNT2",0,0.108438699603114,0,0,0
"LYST",0,1.26011871567665,0,0,9.60434615208
"NID1",0,2.55184186941735,0,0,0
"ERO1B",0,0.39535062324488,0,0.769941484447182,0
"LGALS8",0,0.79795044029338,0.504032258064516,0,4.20168067226891
"FH",4.03195484922114,0.295770482105886,0.560035842293907,0.561293219577907,0
"CEP170",0,0.757752858593195,0.818062827225131,0,0
"SDCCAG8",0,2.12014724324158,0.747607655502392,0,0
"ADSS",0,0,0.550176056338028,1.36798905608755,1.15767538782126
"DESI2",0,0.549283010915611,2.01888854349654,0,0.561324726354196
"COX20",0,0.655656592064304,2.27830971798494,2.86866604487902,1.76230953389638
"HNRNPU",4.40133890701432,0.976595058772248,1.69083665177415,1.21468098139282,3.08546744831842
"EFCAB2",0,0,2.64830508474576,0,0
"SMYD3",0,0,0,0.372300819061802,0
"SCCPDH",3.25620797373855,0.287844333784289,0,0,0
"TRIM58",0,0,0.415558510638298,0,0
"SH3YL1",1.32013201320132,0.287844333784289,0,0.698616738857063,0
"ACP1",1.98019801980198,0,2.58467460464484,3.88920836962951,0.600492403771092
"TMEM18",0,1.02607349992642,0.512295081967213,1.34916351861846,0
"PXDN",0,1.3455416602065,1.46436286160755,0,0
"TSSC1",0,0.0383612091453123,0.617588932806324,0.315238635647185,0
"TRAPPC12",0,0.906988117954556,0,0,0
"ADI1",0,1.22725020402188,0.504032258064516,0,0
"RNASEH1",0,0,0,0,0
"RPS7",15.2896342575045,10.5189228468032,27.4613186058939,39.1750246263132,5.44412764368186
"CMPK2",0,0,0,0,0
"AC092580.4",0,0,0,0,0
"ID2",0,1.60657749506899,0,2.91667161994474,0
"KIDINS220",0,0.531227410251735,0,0,0.561324726354196
"MBOAT2",0,0,0,0,0.600492403771092
"ITGB1BP1",1.83351668500183,1.4936077468012,3.91812993865807,2.28785322684212,0
"CPSF3",1.30276185513288,0.1860361282161,0,0.372300819061802,0
"IAH1",0,0.514129737959895,0,2.12931642858881,0
"ADAM17",0,0.980700256958982,0,0,0
"YWHAQ",5.2257820632801,1.84049110260918,1.09144731237754,0,0
"RRM2",0,0,1.11200891176101,0,0
"HPCAL1",0,0.344566994144026,0.369385342789598,1.31302521008403,0.600492403771092
"ODC1",0,0.841424824740779,0.97200154075786,0.561293219577907,0
"PDIA6",1.8001800180018,2.54054243498787,3.01560665914985,2.15911114859283,0
"PQLC3",0,0.462164835869728,0,0,4.20168067226891
"ROCK2",0,0.209314495028781,0,0,4.20168067226891
"LINC00570",0,0,0.415558510638298,0,0
"LPIN1",1.86811133943583,0.74150036849477,0.318228105906314,0,0
"TRIB2",0,0.287844333784289,0,0,0
"NBAS",0,0.0511226534702057,0,0,0
"DDX1",0,0.606935902045441,0,0,0
"SMC6",1.73701580684384,0.415683124957322,0,0.314901121047991,0
"RDH14",0,0,0,0,0
"LAPTM4A",0,13.248715512573,1.64921434471773,1.89789047208641,0
"SDC1",0,0.42280165432544,0.272212543554007,0,0
"PUM2",1.98019801980198,0.0956782150272204,0,0,0
"RHOB",1.37513751375138,3.39579203195779,0,0,0
"ATAD2B",0,0,0.704985531648888,1.40726146918097,0
"UBXN2A",0,0.534027711114421,0,0,0
"MFSD2B",1.356300013563,0,0,0,0
"SF3B6",5.68177223597303,1.80412155886015,0.607976653696498,1.87523975636439,0
"TP53I3",0,0.769502686097215,0.896931809610017,0,0
"ITSN2",0.798466943468541,0.0422354372212461,0.568181818181818,0.94876660341556,0
"NCOA1",1.941370607649,0,0,0,0
"PTRHD1",0,0.388877058229189,0.316295546558705,2.65922201120794,0
"POMC",0,0,0.848780809236664,0,0
"ASXL2",0,0.204490613880823,0,0.597434883832644,0
"RAB10",11.2142348565092,0.477156439587656,1.57163834829081,0.548726953467954,0
"HADHA",0,0.667697303292206,0,0.698616738857063,0.561324726354196
"HADHB",0,0.245485417768282,0,0,0
"SLC35F6",0,0.132952203682776,0,0,0
"CENPA",0,0,0,0,0
"MAPRE3",0,0.0767224182906245,0,0,0
"TMEM214",0,0.424798844205024,0,0,0
"OST4",9.97740341296688,5.80780334814864,5.90997130911287,8.19145481256036,3.68595985208951
"EMILIN1",0,1.39051218934269,0.891960593625719,0,0
"KHK",1.70706725844998,0,0,0,0
"PREB",1.5001500150015,0.335493792834941,0.44138418079096,0,0
"ATRAID",0,1.91620723737054,0.866471602896733,0.629802242095982,0.600492403771092
"MPV17",0,0.149808162490061,0.405844155844156,0,0
"EIF2B4",1.98019801980198,0.383707533083088,0,0,0
"SNX17",0,0.118957855511871,0.809585492227979,0.698616738857063,0
"PPM1G",0,0,1.78597282486197,2.11984752026358,0
"NRBP1",0,0.544037561826884,0,0,0
"GPN1",0,0.371827929166654,0,0,0
"SUPT7L",0,0,0,0,0
"MRPL33",0,3.04891181704421,0.568181818181818,3.81264057590561,0
"BRE",0,0.912866319662652,0,0.780152909970354,0
"FOSL2",0,0.0383612091453123,1.619262214342,0,0
"PPP1CB",0,0.613749073347174,0,0,0
"WDR43",0,0.287844333784289,0.360854503464203,0,0
"YPEL5",1.941370607649,1.38590267990956,0,1.1015642211941,0
"LBH",0,0,1.38274336283186,0.282533762784653,0
"DPY30",4.67905856408766,0.278591952297879,0,1.91046009391668,0.600492403771092
"YIPF4",0,1.07988008273247,0,0,0.561324726354196
"BIRC6",1.13804483896666,1.20542884910422,0.625,0,0
"LTBP1",0,0.789136286432615,0.386757425742574,0,0
"RASGRP3",0,0,0,0,0
"FAM98A",0,0.247166488871801,1.59872690636939,0,0.561324726354196
"RP11-490M8.1",0,0,0.78125,0,0
"CRIM1",0,0.30828041186263,0.405844155844156,0,0
"FEZ2",0,1.71782436332697,0,0,0.561324726354196
"EIF2AK2",0,0.417575781615143,0,1.22040517451794,0
"CEBPZOS",0,1.96342647846178,0.415558510638298,0,0.561324726354196
"CEBPZ",0,0,0.550176056338028,0,0
"PRKD3",0,0.333287704031765,1.23786160266064,0,0
"QPCT",0,0,0,0,0
"CDC42EP3",0,0.0383612091453123,5.25323274101872,0,0
"CYP1B1",0,7.4138309228436,0.756142768532172,0,0
"ATL2",0,0,0,0,0
"HNRNPLL",0,0.137046718165168,0,0,0
"GALM",0,0,0,0,0
"SRSF7",3.50504975309561,6.91016569921151,1.01012461400348,3.25989463097078,2.76854928017719
"MORN2",1.62311313098523,0,0,0,0
"THUMPD2",0,0.251022918392449,0,0.372300819061802,0
"EML4",0,1.89754044225768,0,0.698616738857063,0
"COX7A2L",0,0.878625488599292,1.14488617508462,2.55236778867757,0.600492403771092
"MTA3",0,0.147778155433064,0,0,0.600492403771092
"ZFP36L2",0,10.6750093605256,0.590440649460321,2.03740122587615,5.36349780239419
"PLEKHH2",1.83351668500183,0.542755406383774,0,0,0
"DYNC2LI1",0,0.78257384309275,0,0,0
"PPM1B",0,0.683766306065524,0,0,0
"PREPL",0,0.432829502023099,1.16842432628872,0,0
"EPAS1",0,2.93937000471704,0.756142768532172,0,0
"RHOQ",0,0.46647127756335,0.415558510638298,0,0
"PIGF",0,1.26783249676141,0,0,0
"CRIPT",0,0.686890979492203,0.316295546558705,1.662857440772,0
"MCFD2",0,0.859416645672693,1.9008304381759,0,1.15767538782126
"CALM2",39.2189331132654,6.99577897002957,6.00489736263215,9.71455819169081,0
"BCYRN1",0,0.424898537450171,1.46329318247716,0,0
"MSH6",2.10659363808721,0,0,0.769941484447182,0
"FBXO11",0,0.32705389848247,0,0,0
"FOXN2",0,0.0986855090198555,0,0,0
"CHAC2",0,0.27532753954576,0,0,0
"ERLEC1",4.49796033344114,3.41179012361644,0.801282051282051,0,1.16181713012529
"PSME4",0,0,0,0,0
"ACYP2",0,0,0,0,0
"SPTBN1",0,0.619151667236384,1.56560044145495,0,0
"RTN4",0,2.99109706114595,7.0311926196135,1.78002731966817,0
"RPS27A",17.6197744089209,30.8854399154884,44.2893867284689,57.9485775366989,18.5947771380036
"MTIF2",0,0,0.620039682539682,0,0
"CCDC88A",4.75166688858166,0.259315924590929,0.747607655502392,0.548726953467954,0
"CFAP36",8.95976705577606,0.641768489213781,0.617588932806324,0,0
"PPP4R3B",0,0.249862410210671,0.670600858369099,0,0
"EFEMP1",0,0.970391600182487,1.19660794822234,0,0
"BCL11A",0,0,0,0.880591757661148,0
"REL",0,0.204490613880823,0.818062827225131,0.315238635647185,0
"PEX13",0,0,0,0,0
"C2orf74",0,0.0844708744424922,0.466417910447761,0.993640699523052,0
"AHSA2",0,0,0.533276450511945,0,0
"USP34",2.72538566073802,0.628508436269376,0.44138418079096,0,0
"XPO1",1.83351668500183,0.601253556380756,1.02410764569942,0,10.1265032010173
"CCT4",0,0.251022918392449,0,0,0
"COMMD1",0,0.218010533663852,0,1.17188341324441,0
"B3GNT2",0.891981090000892,0,0.747607655502392,0,0
"EHBP1",0,0.0383612091453123,0.386757425742574,0,0
"MDH1",1.83351668500183,0.0767224182906245,0,0.372300819061802,0
"UGP2",0,1.20870580231599,0,0,0
"AC074289.1",0,0,0,0,0
"AFTPH",0,1.0450368085187,0,0,0
"SERTAD2",0,0.137243868630169,0,0,0
"SLC1A4",0,0,0,0,0
"RAB1A",0.738879858135067,0.341164592544502,2.23144009284072,0.993640699523052,0
"ACTR2",0,0.416941468018205,1.17364530297096,2.35958221810791,1.68397417906259
"C1D",0,0.789970821155039,0,1.34916351861846,0
"PNO1",0,0.333814283649163,0,1.15245372903216,0
"PPP3R1",0,0,0,0,0
"CNRIP1",0,0.365818814547999,0.405844155844156,0,0
"PLEK",0,0,0,3.21436182193471,0.561324726354196
"ARHGAP25",0,0,0,0.687539454708987,0
"ANTXR1",0,0.19001359265431,0,0,0
"GFPT1",0,0,0,0,0
"NFU1",0,0.504233908249956,0.754830917874396,0,0
"AAK1",0,1.66506834608943,1.18218018914883,0,5.61434058936506
"ANXA4",0,0.0986855090198555,0,0,3.84024577572965
"GMCL1",0,0.0422354372212461,0,0,0
"SNRNP27",0,0.149808162490061,0.754830917874396,0.372300819061802,0
"MXD1",0,0,0.882768361581921,0,0
"PCBP1",10.9713318043584,0.995009661065437,0,1.89789047208641,0
"TIA1",0.9706853038245,0.24588148512417,1.0043463585489,0,0.561324726354196
"PCYOX1",0,0.306071650752026,0,0,0
"SNRPG",5.62623928297667,3.83624431375463,3.76706987002636,2.58876870685664,0.561324726354196
"FAM136A",0,0.0986855090198555,0,1.01419878296146,0
"ADD2",0,0,0,0,0
"TEX261",0,0.79988564372546,0,0,0
"NAGK",0,0,0,0,0
"MCEE",0.738879858135067,0.631831680040437,0,0,0
"MPHOSPH10",0,0.580790458091072,1.32912678345675,0,0
"PAIP2B",0,0,0,0,0
"ZNF638",0,0.390042760243345,0,0,0
"SFXN5",0,0.284242694269482,0,0,0
