source,target,gene_A,gene_B,type_gene_A,type_gene_B,MeanLR
Neural,Neural,LAT,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,LATS2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,LCK,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,LMTK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,LTK,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,LYN,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP2K1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP2K4,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP2K5,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP2K6,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP2K7,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP3K11,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP3K13,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP3K14,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP3K4,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP3K5,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP3K7,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAP3K8,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPK10,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPK14,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPK3,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPK8,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPK9,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPKAPK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAPKAPK3,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MAS1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MCL1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MDM2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MET,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,MTOR,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,NTRK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,NTRK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PAK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PAK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PDGFRB,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PDK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PDPK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PIK3CA+PIK3R1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PIK3CA,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PIK3CG,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PIK3R1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PIM1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PIP5K1C,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PKD1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PKN2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PLCG1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PLCG2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PLD1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PLK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PLK3,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PPM1D,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKAA1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKAA2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKAB1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKACA,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKACB,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKACG,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKCA,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKCB,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKCD,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKCE,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKCI,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKCQ,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKCZ,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKD1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRKG1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PRNP,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PSEN1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PTEN,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PTK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PTK2B,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PTPN1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,PTPRF,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RACK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RAF1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RET,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RIPK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,ROCK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,ROCK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,ROR2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RPS6KA1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RPS6KA2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RPS6KA3,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RPS6KA5,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,RPS6KB1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SENP1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SGK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SIK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SIK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SIRT1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SOS1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SRC,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,STK38,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,STRADB,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,SYK,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TBK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TEC,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TGFBR1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TGFBR2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TLR2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TLR3,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TNFRSF11A,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TNK2,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,TRIO,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,UHMK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,VRK1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,YES1,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,ZAP70,POU5F1,Receptor,Transcription Factor,0.525333784479286
Neural,Neural,CDK2,REST,Receptor,Transcription Factor,0.231092695784246
Neural,Neural,GSK3B,REST,Receptor,Transcription Factor,0.231092695784246
Neural,Neural,MAPK3,REST,Receptor,Transcription Factor,0.231092695784246
Neural,Neural,MAPK8,REST,Receptor,Transcription Factor,0.231092695784246
Neural,Neural,PLK1,REST,Receptor,Transcription Factor,0.231092695784246
Neural,Neural,AKT2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,AKT3,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,AURKA,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CASP3,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CDK1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CDK2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CDK4,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CDK6,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CHEK1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CHEK2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CSNK1A1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,CSNK2A2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,DAPK1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,DAPK3,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,EIF2AK2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,FGR,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,GNAI1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,GSK3B,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,HDAC3,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,HDAC4,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,HIPK2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,LATS2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,LCK,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,LYN,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAP3K11,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAP3K4,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAP3K5,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK10,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK11,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK12,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK14,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK3,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK8,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPK9,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MAPKAPK2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,MDM2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PAK1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PAK2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PIK3R1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PIM1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PKN2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PLCG1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PLCG2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PLK1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PLK3,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PRKACA,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PRKCA,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PRKCD,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PRKCI,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PRKCZ,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PRKD1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,PRNP,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,RAF1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,RPS6KA1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,RPS6KA3,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,RPS6KB1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,SRC,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,STK38,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,SYK,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,TGFBR1,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,TNK2,RUNX1,Receptor,Transcription Factor,0.658191126473549
Neural,Neural,ATM,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,AURKA,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,BIRC5,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CDK1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CDK2,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CDK4,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CDK6,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CHEK1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CHEK2,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CSNK1A1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,DAPK1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,EGFR,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,GSK3B,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,IKBKB,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,LATS2,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,MAP3K5,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,MAPK10,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,MAPK14,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,MAPK8,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,MAPKAPK2,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,MDM2,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,PAK1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,PIM1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,PLK3,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,PRKACB,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,PRKCA,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,PRKCB,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,PRKG1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,RAF1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,ROCK1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,RPS6KA1,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,RPS6KA3,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,SRC,RUNX3,Receptor,Transcription Factor,0.472833057321537
Neural,Neural,CASP6,SATB1,Receptor,Transcription Factor,0.400945030638362
Neural,Neural,EIF2AK2,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,GNAI1,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,GSK3B,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,MAP3K11,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,MAP3K4,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,MAPK1,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,PAK1,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,PAK2,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,PIK3R1,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,PRKCA,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,PRKCI,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,PRKCZ,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,PRKD1,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,RPS6KB1,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,SRC,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,TGFBR1,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,TNK2,SNAI2,Receptor,Transcription Factor,0.208463054689491
Neural,Neural,GSK3B,SNAPC4,Receptor,Transcription Factor,0.508937127194475
Neural,Neural,MAPK14,SNAPC4,Receptor,Transcription Factor,0.508937127194475
Neural,Neural,CDK2,SOX11,Receptor,Transcription Factor,0.626165718969114
Neural,Neural,GSK3B,SOX11,Receptor,Transcription Factor,0.626165718969114
Neural,Neural,MAPK8,SOX11,Receptor,Transcription Factor,0.626165718969114
Neural,Neural,ABL1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,ACVR1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,AKT2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,AKT3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,ALK,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,ATM,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,AURKA,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,BCL2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,BCL2L1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,BCR,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,BMPR1B,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CAMK2A,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CAMK2B,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CAMK2D,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CAMK2G,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CAMKK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CAPN1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CASP3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CDK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CDK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CDK4,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CDK5,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CHEK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CHEK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CHUK,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CSF1R,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CSK,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CSNK1A1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CSNK2A2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CSNK2B,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,CTLA4,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,DAPK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,DAPK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,DAPK3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,EGFR,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,EIF2AK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,EPHA2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,EPHB1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,EPHB2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,ERBB2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,FER,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,FES,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,FGR,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,FLT3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,GNAI1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,GP1BA+GP1BB+GP5+GP9,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,GSK3A,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,GSK3B,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,GZMB,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,HCK,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,HSP90AA1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,HSP90AB1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,IGF1R,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,IKBKB,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,IKBKE,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,IL1R1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,ILK,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,INPP5D,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,INSR,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,IRAK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,IRAK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,IRAK3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,ITGB1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,JAK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,JAK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,JAK3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,LAT,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,LCK,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,LMTK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,LTK,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,LYN,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP2K1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP2K4,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP2K5,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP2K6,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP2K7,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP3K11,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP3K13,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP3K14,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP3K4,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP3K5,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP3K7,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAP3K8,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPK10,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPK14,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPK3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPK8,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPK9,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPKAPK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAPKAPK3,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MAS1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MCL1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MET,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,MTOR,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,NTRK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,NTRK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PAK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PAK2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PDGFRB,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PDK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PDPK1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PIK3CA+PIK3R1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PIK3CA,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PIK3CG,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PIK3R1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PIM1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PIP5K1C,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PKD1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PKN2,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PLD1,SOX2,Receptor,Transcription Factor,1.01959127374917
Neural,Neural,PLK1,SOX2,Receptor,Transcription Factor,1.01959127374917
